,doctor_id,doctor_name,speciality_stream,experience_years,consultation_fees,locality,locality_latitude,locality_longitude,translated_practice_type,clinic_name,show_consultation_fees,summary,qualification_1,qualification_2,qualification_3,qualification_4,qualification_5,qualification_6,qualification_7,is_qualification_valid_in_country_1,is_qualification_valid_in_country_2,is_qualification_valid_in_country_3,is_qualification_valid_in_country_4,is_qualification_valid_in_country_5,is_qualification_valid_in_country_6,is_qualification_valid_in_country_7,college_1,college_2,college_3,college_4,college_5,college_6,college_7,completion_year_1,completion_year_2,completion_year_3,completion_year_4,completion_year_5,completion_year_6,completion_year_7,sub_specialty_1,sub_specialty_2,sub_specialty_3,sub_specialty_4,sub_specialty_5,sub_specialty_6,sub_specialty_7,sub_specialty_8,sub_specialty_9,sub_specialty_10,sub_specialty_11,sub_specialty_12,specialty_1,specialty_2,specialty_3,specialty_4,specialty_5,specialty_6,specialty_7,specialty_8,specialty_9,specialty_10,specialty_11,specialty_12,doctor_label_1,doctor_label_2,doctor_label_3,doctor_label_4,doctor_label_5,doctor_label_6,doctor_label_7,doctor_label_8,doctor_label_9,doctor_label_10,doctor_label_11,doctor_label_12,approved_1,approved_2,approved_3,approved_4,approved_5,approved_6,approved_7,approved_8,approved_9,approved_10,approved_11,approved_12
2568,295850,Dr. Abhijeet Shete,AYUSH,14.0,200,NIBM,18.481665,73.898155,Clinic,Shree Vishwajeevan Ayuvedic Clinic & Panchkarma Centre,True,,BAMS,,,,,,,True,,,,,,,Collge of Ayurveda,,,,,,,2008,,,,,,,Gynecologist , General Physician,,,,,,,,,,,Gynecologist/Obstetrician , General Physician,,,,,,,,,,,Doctor , Doctor,,,,,,,,,,,False , False,,,,,,,,,,
2569,483523,Dr. Manisha Dembalkar Khalane,AYUSH,11.0,300,Pimple Saudagar,18.59754,73.78229,Hospital,Omkar Khalane Hospital,True,"Dr. Manisha Dembalkar Khalane completed her graduate degree from the renowned Institute for Ayurveda and cancer research. i.e  BSDT Ayurved College and Cancer Research Centre Wagholi. Pune. she also completed her diploma course in Yog and Ayurveda from Tilak Maharashtra Vidyapeeth Pune. After being practically trained under the guidance of a renowned Ayurvedic physician in India she started working as Ayurveda and Panchakarma consultant in India. she has experienced over 9 years in the field of Ayurveda and Panchakarma. She has the active role in Panchakarma treatment. Her field of interest is male and female infertility, skin disease, lifestyle disorder. The main aim to spread authentic ayurvedic science i.e motive of Ayurveda is ""Swasthasya Swathya Rak Shnam, Aaturasya Vyadhi Parimokshanam.",MD - Obstetrics & Gynaecology , MBBS,,,,,,True , True,,,,,,"B J Medical College, Pune "," Bharati Vidyapeeth University, Pune",,,,,,2001 , 1996,,,,,,Clinical Psychologist,,,,,,,,,,,,Psychologist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
2570,425811,Dr. Rohit Agarwal,,18.0,100,Aundh,18.560541,73.8129,Clinic,Dental Fitness Studio,True,"A dedicated dentist and a dedicated Orthodontist.Having a vast experience on over 14 years.Associated as consultant orthodontist in various private dental clinics in Pune, around Pune and many private hospital.Also, involved in various dental check up camps in private schools and various charity events.",MBBS , MD - Pediatrics,,,,,,True , True,,,,,,"Byramjee Jeejeebhoy Government Medical College & Sasson General Hospital, Pune "," KEM Hospital,Pune",,,,,,1992 , 1996,,,,,,Dental Surgeon,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2571,328237,Dr. Anupam Dugal,,8.0,200,Karve Nagar,18.490828,73.82026,Clinic,Sudant Cosmetic Dental and Implant Clinic,True,"Dr. Anupam Dugal MDS in Oral and Maxillofacial Surgery. Practicing in Bhosari & Pune since 2008. Post graduate experience since 2013 years in maxillofacial surgery and oral implantology.  Advanced Surgical course in Implantology to deal with compromised ridge, sinus augmentation, bone grafting etc",BHMS , MD - Homeopathy,,,,,,True , True,,,,,,University of Pune ," Maharashtra Universtity of Health Sciences, Nashik",,,,,,1997 , 2011,,,,,,Gynecologist , Infertility Specialist , Obstetrician,,,,,,,,,,Gynecologist/Obstetrician , Gynecologist/Obstetrician , Gynecologist/Obstetrician,,,,,,,,,,Doctor , Doctor , Doctor,,,,,,,,,,True , True , True,,,,,,,,,
2572,532345,Dr. Bharat Subhash Gaikwad,AYUSH,12.0,200,Vishrantwadi,18.572945,73.8816,Clinic,Shree Vishwadharm Ayurved & Panchakarma Clinic,True,"Dr. Bharat Subhash Gaikwad is an Ayurveda in Vishrantwadi, Pune and has an experience of 8 years in this field. Dr. Bharat Subhash Gaikwad practices at Shree Vishwadharm Ayurved & Panchakarma Clinic in Vishrantwadi, Pune. He completed BAMS from CARC Akurdi Pune in 2008.

He is a member of Indian Medical Association (IMA). ",BDS , MDS - Paedodontics And Preventive Dentistry,,,,,,True , True,,,,,,C.S.M.S.S DENTAL COLLEGE AND HOSPITAL AURANGABAD , Sinhgad Dental College  Hospital,,,,,,2011 , 2015,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2573,624934,Dr. Nitin dalaya,,23.0,500,Katraj,18.456564,73.851555,Clinic,Nityanand Rehabilitation Centre,True,"Founder and Chief Medical Director at Nityanand Rehabilitation & Residential Mental Healthcare Center (NRC) located at Katraj, Pune. Nityananda Institute And Medical Sciences (NIMS) located at Pachane Gaon Consultant Psychiatrist in Poona Hospital, Pune (MON TO THURS 7.30 PM -9.30 PM). NRC is a 120-bed indoor facility and Outpatients (OPD) for chronic mental illness and substance abuse. NIMS is a 120-bed care center located at the 20-acre tranquil green land which provides aftercare and rehabilitative services.
Dr. Dalaya is also a visiting consultant and worked as consulting psychiatrists at Sancheti Institute of Orthopedics & Rehabilitation, Pune, Pune Hospital and Ruby Hall clinic for over 6 years. Prior to this, he was an Honorary professor in for the dept of Psychiatry at Bharti Vidyapeeth Medical college for 5 years.
Roles and responsibilities
Supervising medicine and psychosocial management taking place for patients. Directing work of all departments, like clinical, admin etc.
Conducting awareness and educational programs for caregivers, patient Conducting sessions related to stress management, De-addiction etc for the general public as well as corporates.
    He is leading consulting psychiatrist in Pune since 20 years",MS - Ayurvedic Gynecology & Obstetrics , BAMS,,,,,,True , True,,,,,,Ashtang Ayurveda Medical College & Hospital , Ashtang Ayurveda Medical College & Hospital,,,,,,1993 , 1994,,,,,,Dermatologist,,,,,,,,,,,,Dermatologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2574,170142,Dr. Sneha Bhandari,,21.0,200,Mukund Nagar,18.49693,73.86051,Clinic,Bhandari Dental Clinic,True,"Dr. Sneha is known for her compassion and commitment towards excellence. Children love to get themselves treated from her. Her gentle, soft and caring approach towards each individual and their sufferings make her the most sought a dentist in the practice.",MBBS , DNB - Dermatology & Venereology,,,,,,True , True,,,,,,"Lokmanya Tilak Municipal Medical College, Sion,Mumbai ", King Edward Memorial Hospital and Seth Gordhandas Sunderdas Medical College,,,,,,1998 , 2002,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2575,385498,Dr. Rashmi Chauhan,,31.0,400,Kondhwa,18.47815,73.89029,Clinic,Dr  Rashmi M. Chauhan Clinic,True, ,MD - Obstetrics & Gynaecology , MBBS,,,,,,True , True,,,,,,"Mahatma Gandhi Institute of Medical Sciences, Wardha "," Mahatma Gandhi Institute of Medical Sciences, Wardha",,,,,,2007 , 2002,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2576,608558,Dr. Sangita Nitin Deolekar,,26.0,500,Kothrud,18.498644,73.81394,Clinic,Sneh Clinic,True,"Dr. Sangita Nitin Deolekar says "" the consultations charges routine obstetrics antenatal patient Rs500 -1st consultation.
Infertility or BOH cases or gynecological problems 700-1000 at consultant's discretion"".",BDS,,,,,,,True,,,,,,,"Nair Hospital Dental College (NHDC), Mumbai",,,,,,,2005,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2577,349698,Dr. Shiv Agarwal,,19.0,400,Pimple Saudagar,18.59912,73.79442,Hospital,Lotus Multispeciality Hospital,True,,BDS,,,,,,,True,,,,,,,"Nair Hospital Dental College (NHDC), Mumbai",,,,,,,2003,,,,,,,Homoeopath,,,,,,,,,,,,Homoeopath,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2578,255434,Dr. Yogesh Ahirrao,,19.0,100,Pimpri-Chinchwad,18.65171,73.76838,Clinic,Dr.Ahirrao's Multispeciality Dental Clinic,True,,BHMS , MD - Homeopathy,,,,,,True , True,,,,,,Panchsheel Homeopathic Medical college and hospital , Foster Development Homeopathic Medical College,,,,,,1980 , 2008,,,,,,Sports and Musculoskeletal Physiotherapist,,,,,,,,,,,,Physiotherapist,,,,,,,,,,,,Therapist,,,,,,,,,,,,True,,,,,,,,,,,
2579,585075,Dr. Vipul Jain   (Physiotherapist),Therapist,10.0,500,Baner,18.564783,73.78165,Clinic,The Spine & Sports Health Centre for Physiotherapy,True,"Dr. Vipul Jain is a Sports and Musculoskeletal Physiotherapist and Physiotherapist in Baner, Pune and has an experience of 8 years in these fields. Dr. Vipul Jain practices at The Spine & Sports Health Centre for Physiotherapy in Baner, Pune. He completed BPTh/BPT from BIMR College Of Life Science, Gwalior in 2009 and MPTh/MPT - Sports Physiotherapy from Guru Nanak Dev University in 2013.
He is a member of Manual Therapy Foundation of India ( MTFI),Maharashtra State Council For Occupational Therapy & Physiotherapy and Indian Association of Physiotherapist. Some of the services provided by the doctor are: Soft Tissue Manipulation,Cruciate Ligament Reconstruction,Soft Tissue Mobilization,Post Surgery Physiotherapy/Rehabilitation and Musculoskeletal Injury Physiotherapy etc",BHMS , MD - Homeopathy,,,,,,True , True,,,,,,"Janata Homoeopathic college, Akola ", PD Jain Homeopathy College and Research Center,,,,,,2010 , 2015,,,,,,Veterinary Physician,,,,,,,,,,,,Veterinarian,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2580,296826,Dr. Sanjeev Kumar Singh   (Physiotherapist),Therapist,19.0,400,Kondhwa,18.47772,73.89014,Clinic,Pain Treatment & Neuro Rehab Centre,True,"Dr. Sanjeev Kumar Singh is a Neuro Physiotherapist and Orthopedic Physiotherapist in Kondhwa, Pune and has an experience of 16 years in this field. Dr. Sanjeev Kumar Singh practices at Singh Physiotherapy Clinic (Pain Treatment & Neuro Rehab Centre) in Kondhwa, Pune. He completed BPTh/BPT from Patna Medical College Hospital, Patna, MPTh/MPT from Sancheti College of Physiotherapy, University Of Pune and Certified NDT Physiotherapist from California USA. Dr. Sanjeev Kumar Singh is also associated with M.A Rangoonwala Physiotherapy College and Research Centre as a assosiate professor and H.O.D of Neuro department.

Some of the services provided by the doctor are: neck pain( Cervical Spondilysis), neurologic pain, all types of joint and muscle pain, shoulder pain (frozen shoulder) and CP (Cerebral Palsy), hemiplegia etc.",BNYS,,,,,,,True,,,,,,,The Tamil Nadu Dr. M.G.R. Medical University (TNMGRMU),,,,,,,2006,,,,,,,Plastic Surgeon,,,,,,,,,,,,Plastic Surgeon,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2581,265432,Dr. Gosavi Nandkishor,,29.0,500,Hadapsar,18.502918,73.929,Hospital,Villoo Poonawalla Memorial Hospital,True,"Dr. Nandkishor is a well known ENT specialist from Pune. He has total experience of 25 years in the field of ENT( Ear, Nose, Throat)",BDS,,,,,,,True,,,,,,,Jamanlal Goenka Dental College  Hospital,,,,,,,1998,,,,,,,Dentist,,,,,,,,,,,,Dentist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2582,469602,Dr. Gajanan Bhalerao   (Physiotherapist),Therapist,18.0,1000,Deccan Gymkhana,18.517296,73.84072,Clinic,GB SCHOOL OF NEURO REHAB AND AQUATIC THERAPY,True,"•	Qualification: Master of Physiotherapy (Neurosciences) C/NDT
•	Basic & Advanced Certified NDT practitioner course from NDTA (USA) in 2014; Registered NDTA member -80596
•	Specialized in : Stroke, spinal cord and brain injury rehabilitation, balance training Gait Analysis & training for 13 years  in Pune India
•	Academic experience of 9 years of under graduate &  post graduate teaching experience at Sancheti Physiotherapy College in Pune.
•	HOD & Associate professor in Physiotherapy therapy at the Sancheti college of physiotherapy Pune India
•	Head of department of physiotherapy and rehabilitation, Sancheti hospital Pune since 2.5 years.
•	Post graduateguide since last 5 years at Sancheti physiotherapy college in Pune.
•	Resource person for workshops on neuro therapeutic approaches ( Bobath, PNF, MRP, SCI rehab, NDT) and  Gait analysis and management since 8 years.
•	Private Physiotherapy therapy practitioner offering community-based motor retraining for people with stroke, brain injury, spinal cord injury and balance disorders since 13 years  in Pune India.
•	Certified training in Basic and Advanceresearch methodology organized by Phd research cell of Maharashtra University of health sciences Nashik at Pune & Nashik
•	Certified training in Basic and AdvanceMedical education teaching technology organized by Maharashtra University of health sciences Nashik at medical education technology (MET) cell Pune.
•	Certified training manuscript writing & grant writing for research and publication organized by Maharashtra University of health sciences Nashik at medical education technology (MET) cell Pune
•	Certified training in 2D & 3D gait analysis at Gait lab Department of rehabilitation, Kokolaben Ambani hospital Mumbai


LIST OF WORKSHOP CONDUCTED BY DR. GAJANAN BHALERAO (PT)
A)  STROKE REHABILITATION WORKSHOP
1.	Two day Workshop on Task specific training in neuro rehabilitation, on 30 sept and 1st oct 2013, at Mission health physiotherapy center Ahmadabad, Gujarat 2013.
2.	Workshop “Stroke Rehab” for final year student of BPT, organized by Sancheti healthcare academy on 8/8/2015, at Sancheti Institute College of physiotherapy.
B) MOTOR RELARNING WORKSHOP IN STROKE REHAB
1.	Workshop on Motor Relearning program for stroke Rehabilitation at Youth Men Christian Association (YMCA), Pune, on 29th& 30th of March 2007.
2.	Workshop Motor Relearning program for stroke Rehabilitation organized by Indian Association of Physiotherapy Pune & Pimpri Chinchwad Branch on 27th &28th November 2010, at Sancheti Institute College of physiotherapy 2010.
3.	 Workshop Motor Relearning program for stroke Rehabilitation, organized by Sancheti healthcare academy on 16th& 17th November 2014, at Sancheti Institute College of physiotherapy 2014.
C) PROPRIOCEPTIVE NEUROMUSCULAR FACILATION WORKSHOP
1.	 Workshop Neuro Therapeutic Approaches in Neuro   Rehabilitation: Part I-  Proprioceptive Neuro Muscular Facilitationorganized by Sancheti healthcare academy on 13th Sept 2014, at Sancheti Institute College of physiotherapy 2014.
2.	Workshop On Proprioceptive Neuro Muscular Facilitation (PNF) in Neuro Rehabilitation on 23 August and 13 September At Saifee Hospital Mumbai 2015
3.	Workshop Proprioceptive neuro muscular facilitation (PNF)  on 23rd August and 13th September 2015 , organized by Saiffy hospital , at Saiffy hospital Mumbai.
D) 2D & 3D GAIT ANALYSIS AND MANAGMENT
1.	Workshop on 2D & 3D  Gait Analysis And Management Of Gait Deviations organized by Indian Association Of Physiotherapy Pune & Pimpri Chinchwad Branch on 27th &28th November 2010, at Sancheti institute college of physiotherapy 2010.
2.	 Workshop on 2D & 3D gait analysis and management of gait deviations organised by sancheti college of physiotherapy on 20th and 21  december 2014
E) SPINAL CORD INJURY REHABILITAITON WORKSHOP
1.	Two day workshop under Indian Association of Physiotherapy Pune branch, on “Spinal Cord Injury Rehabilitation” in 2008
2.	 Two day Workshop Spinal cord injury Rehabilitation, organized by Indian Association of Physiotherapy Pune & Pimpri Chinchwad Branch on December 2010, at Sancheti Institute College of physiotherapy 2010.
3.	Workshop Spinal cord injury Rehabilitation, organized by Sancheti healthcare academy on December 2012, at Sancheti Institute College of physiotherapy 2012.
4.	 Workshop Spinal cord injury Rehabilitation on organized by Sancheti healthcare academy on August 2014 at Sancheti Institute College of physiotherapy 2014.
5.	Workshop “Spinal cord injury and rehabilitation” for final year student of BPT, organized by Sancheti healthcare academy on 18th and 23rd September 2015 , at Sancheti Institute College of physiotherapy.
F) NDT/ BOABTH WORKSHOP
3.	 Workshop on NDT/ Bobath approach  workshop for 3rd Year BPTh on August 2015 Workshop “Neuro developmental therapy (NDT)/Bobath” for third year student of BPT, organized by Sancheti healthcare academy on 22/8/2015 , at Sancheti Institute College of physiotherapy.",MBBS , DOMS,,,,,,True , True,,,,,,University of Pune , University of Pune,,,,,,1990 , 1994,,,,,,Dermatologist,,,,,,,,,,,,Dermatologist,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2583,475451,Dr. Sumit Sunil Kadam,AYUSH,7.0,150,Baner Road,18.564074,73.780304,Clinic,Amrutaarnav Ayurvedic And Panchakarma Chikitsalaya,True,"Dr. Sumit Sunil Kadam is a Ayurvedic Consultant, Panchakarma Specialist having an experience of 5 years in the field of Ayurveda.. He practices in Amrutaarnav Ayurvedic and Panchkarma Clinic. 
",BDS,,,,,,,True,,,,,,,"Maharashtra Universtity of Health Sciences, Nashik",,,,,,,2012,,,,,,,Internal Medicine,,,,,,,,,,,,Internal Medicine,,,,,,,,,,,,Doctor,,,,,,,,,,,,True,,,,,,,,,,,
2584,612896,Dr. Himesh Gandhi,,13.0,750,Dhole Patil Road,18.5348,73.87438,Clinic,Ruby Hall Clinic,True,"Dr Himesh gandhiRobotic uro-oncosurgeon and renal transplant surgeon, consultant urologist M.B.B.S., M.S. Gen. Surgery, M.Ch. Urology, fmis and robotic surgery (Singapore) director, chief robotic surgeon, department of robotic surgery centre for excellence, Ruby Hall Clinic, Pune, Maharashtra, India.

Dr Himesh Gandhi, one of the finest uro-oncologist and robotic surgeon in Pune. Dr Himesh Gandhi envisions to deliver personalized care equipped with cutting-edge technology to patients suffering from urological problems.

Urology is a specialized branch of medicine which is focussed on diagnosing and treating problems associated with urinary tracts of males and females as well as the reproductive system of males. Urologists are doctors who are specialized in diagnosing, treating and controlling urological disorders. This speciality usually encompasses kidneys, ureters, urinary bladder, urethra, as well as the male reproductive system. A uro-oncologist is a urologist who specializes in the treatment of genito-urinary cancers such as -kidney cancer, prostate cancer, bladder cancer, ureteral cancer, testis cancer, penile cancer, urethral cancer.

Dr Gandhi also is an expert in dealing with non-cancerous urological conditions such as BPH, kidney stones.

Dr. Himesh r. Gandhi is amongst very few specialists in the field of uro-oncology in the country. He is known as good uro-oncologist in Pune. He is a pioneering robotic uro-oncology program in ruby hall clinic, Pune. 

Dr Himesh Gandhi has to his credit first ever case of successful robotic radical prostatectomy in Pune. He is a skilled robotic surgeon and has been doing all uro- oncological and reconstructive surgeries, robotically.


Dr Himesh Gandhi is a specialist robotic uro-oncologist who has performed hundreds of simple and complex robotic surgeries such as as-robotic partial nephrectomy, robotic radical prostatectomy, robotic radical cystectomy, robotic radical nephrectomy.

Dr Gandhi is also expert in performing green light laser, used in the treatment of benign prostatic hyperplasia (bph) and retrograde intrarenal surgery (rirs), a newer technique for removal of kidney stones using a fiberoptic endoscope.

Apart from robotic surgeries, Dr Himesh has immense experience as a laparoscopic surgeon in Pune with extensive experience in doing laparoscopic donor nephrectomies, laparoscopic adrenalectomy, laparoscopic pyeloplasty, laparoscopic ureterolithotomy, laparoscopic ureteric reimplantation and many more laparoscopic surgeries.

 Dr Gandhi is also an excellent endourologist with special expertise in laser prostatectomies and other endo-urological procedures.

Dr Himesh Gandhi believes in comprehensive cancer care using a multimodality approach and the latest technologies available for the best possible cancer management of patients. ",BPTh/BPT,,,,,,,True,,,,,,,Deccan Education Society's College of Physiotherapy,,,,,,,2014,,,,,,,Orthopedic Physiotherapist , Geriatric Physiotherapist , Women's Health Physiotherapist,,,,,,,,,,Physiotherapist , Physiotherapist , Physiotherapist,,,,,,,,,,Therapist , Therapist , Therapist,,,,,,,,,,True , True , False,,,,,,,,,
